Trade #,Data,Hora,Direção,Contratos,PnL Bruto,Comissões,PnL Líquido
3271,2025-11-24,06:38:00,SHORT,0,-1.5,0.0,-1.5
3272,2025-11-24,06:41:00,SHORT,0,-4.25,0.0,-4.25
3273,2025-11-24,06:44:00,SHORT,0,-16.5,0.0,-16.5
3274,2025-11-24,06:57:00,SHORT,0,-6.25,0.0,-6.25
3275,2025-11-24,07:00:00,SHORT,0,-1.25,0.0,-1.25
3276,2025-11-24,07:02:00,SHORT,0,-4.75,0.0,-4.75
3277,2025-11-24,07:10:00,SHORT,0,0.5,0.0,0.5
3278,2025-11-24,07:27:00,SHORT,0,3.0,0.0,3.0
3279,2025-11-24,07:32:00,SHORT,0,-4.0,0.0,-4.0
3280,2025-11-24,08:02:00,SHORT,0,2.75,0.0,2.75
3281,2025-11-24,08:35:00,SHORT,0,41.75,0.0,41.75
3282,2025-11-24,08:41:00,SHORT,0,-5.5,0.0,-5.5
3283,2025-11-24,08:43:00,SHORT,0,0.75,0.0,0.75
3284,2025-11-24,08:46:00,SHORT,0,-3.0,0.0,-3.0
3285,2025-11-24,09:09:00,SHORT,0,6.0,0.0,6.0
3286,2025-11-24,09:39:00,SHORT,0,-21.5,0.0,-21.5
3287,2025-11-24,09:41:00,SHORT,0,-17.75,0.0,-17.75
3288,2025-11-24,10:02:00,SHORT,0,4.5,0.0,4.5
3289,2025-11-24,10:08:00,SHORT,0,-7.0,0.0,-7.0
3290,2025-11-24,10:24:00,SHORT,0,-16.75,0.0,-16.75
3291,2025-11-24,10:55:00,SHORT,0,-2.75,0.0,-2.75
3292,2025-11-24,10:58:00,SHORT,0,-5.75,0.0,-5.75
3293,2025-11-24,11:01:00,SHORT,0,-18.5,0.0,-18.5
3294,2025-11-24,11:30:00,SHORT,0,3.0,0.0,3.0
3295,2025-11-24,11:35:00,SHORT,0,-11.75,0.0,-11.75
3296,2025-11-24,12:06:00,SHORT,0,31.75,0.0,31.75
3297,2025-11-24,12:08:00,SHORT,0,-1.5,0.0,-1.5
3298,2025-11-24,12:12:00,SHORT,0,-5.0,0.0,-5.0
3299,2025-11-24,12:20:00,SHORT,0,-11.5,0.0,-11.5
3300,2025-11-24,12:44:00,SHORT,0,25.25,0.0,25.25
3301,2025-11-24,12:46:00,SHORT,0,-4.0,0.0,-4.0
3302,2025-11-24,12:48:00,SHORT,0,-2.0,0.0,-2.0
3303,2025-11-24,13:23:00,SHORT,0,45.25,0.0,45.25
3304,2025-11-24,13:35:00,SHORT,0,6.5,0.0,6.5
3305,2025-11-24,14:22:00,SHORT,0,16.75,0.0,16.75
3306,2025-11-24,14:51:00,SHORT,0,30.5,0.0,30.5
3307,2025-11-24,14:56:00,SHORT,0,-26.5,0.0,-26.5
3308,2025-11-24,15:13:00,SHORT,0,31.5,0.0,31.5
3309,2025-11-24,15:21:00,SHORT,0,-0.5,0.0,-0.5
3310,2025-11-24,15:26:00,SHORT,0,-24.5,0.0,-24.5
3311,2025-11-24,15:54:00,SHORT,0,51.75,0.0,51.75
3312,2025-11-24,15:56:00,SHORT,0,-8.25,0.0,-8.25
3313,2025-11-24,16:31:00,SHORT,0,63.0,0.0,63.0
3314,2025-11-24,16:33:00,SHORT,0,-13.0,0.0,-13.0
3315,2025-11-24,16:53:00,SHORT,0,-7.5,0.0,-7.5
3316,2025-11-24,16:57:00,SHORT,0,-22.25,0.0,-22.25
3317,2025-11-24,17:59:00,SHORT,0,61.25,0.0,61.25
3318,2025-11-24,18:19:00,SHORT,0,1.75,0.0,1.75
3319,2025-11-24,18:24:00,SHORT,0,-2.5,0.0,-2.5
3320,2025-11-24,18:27:00,SHORT,0,-9.75,0.0,-9.75
3321,2025-11-24,18:29:00,SHORT,0,-8.5,0.0,-8.5
3322,2025-11-24,18:39:00,SHORT,0,-8.0,0.0,-8.0
3323,2025-11-24,18:42:00,SHORT,0,-10.75,0.0,-10.75
3324,2025-11-24,18:48:00,SHORT,0,-8.0,0.0,-8.0
3325,2025-11-24,18:59:00,SHORT,0,-8.0,0.0,-8.0
3326,2025-11-24,19:19:00,SHORT,0,9.5,0.0,9.5
3327,2025-11-24,19:22:00,SHORT,0,-7.0,0.0,-7.0
3328,2025-11-24,19:43:00,SHORT,0,-4.25,0.0,-4.25
3329,2025-11-24,19:53:00,SHORT,0,-10.25,0.0,-10.25
3330,2025-11-24,20:01:00,SHORT,0,-2.5,0.0,-2.5
3331,2025-11-24,20:26:00,SHORT,0,23.75,0.0,23.75
3332,2025-11-24,20:37:00,SHORT,0,-2.0,0.0,-2.0
3333,2025-11-24,20:52:00,SHORT,0,-15.75,0.0,-15.75
3334,2025-11-24,20:59:00,SHORT,0,-25.75,0.0,-25.75
3335,2025-11-24,21:06:00,SHORT,0,-7.0,0.0,-7.0
3336,2025-11-24,21:08:00,SHORT,0,-3.25,0.0,-3.25
3337,2025-11-24,21:20:00,SHORT,0,-8.0,0.0,-8.0
3338,2025-11-24,21:34:00,SHORT,0,1.25,0.0,1.25
3339,2025-11-24,21:36:00,SHORT,0,-1.75,0.0,-1.75
3340,2025-11-24,21:46:00,SHORT,0,3.75,0.0,3.75
3341,2025-11-24,21:55:00,SHORT,0,-1.5,0.0,-1.5
3342,2025-11-24,23:06:00,SHORT,0,-5.75,0.0,-5.75
3343,2025-11-24,23:09:00,SHORT,0,-5.5,0.0,-5.5
3344,2025-11-24,23:21:00,SHORT,0,-7.5,0.0,-7.5
3345,2025-11-24,23:24:00,SHORT,0,-3.0,0.0,-3.0
3346,2025-11-24,23:33:00,SHORT,0,-2.0,0.0,-2.0
3347,2025-11-24,23:56:00,SHORT,0,12.25,0.0,12.25
3348,2025-11-25,00:42:00,SHORT,0,-5.25,0.0,-5.25
3349,2025-11-25,00:50:00,SHORT,0,-3.0,0.0,-3.0
3350,2025-11-25,01:08:00,SHORT,0,11.25,0.0,11.25
3351,2025-11-25,01:26:00,SHORT,0,-2.25,0.0,-2.25
3352,2025-11-25,01:29:00,SHORT,0,-8.5,0.0,-8.5
3353,2025-11-25,01:36:00,SHORT,0,-7.75,0.0,-7.75
3354,2025-11-25,02:08:00,SHORT,0,-5.75,0.0,-5.75
3355,2025-11-25,02:27:00,SHORT,0,10.0,0.0,10.0
3356,2025-11-25,02:50:00,SHORT,0,-0.5,0.0,-0.5
3357,2025-11-25,02:52:00,SHORT,0,-1.25,0.0,-1.25
3358,2025-11-25,02:55:00,SHORT,0,-3.5,0.0,-3.5
3359,2025-11-25,03:27:00,SHORT,0,6.5,0.0,6.5
3360,2025-11-25,04:24:00,SHORT,0,9.75,0.0,9.75
3361,2025-11-25,04:30:00,SHORT,0,-1.5,0.0,-1.5
3362,2025-11-25,04:45:00,SHORT,0,-4.5,0.0,-4.5
3363,2025-11-25,04:49:00,SHORT,0,-1.25,0.0,-1.25
3364,2025-11-25,04:56:00,SHORT,0,-4.0,0.0,-4.0
3365,2025-11-25,05:07:00,SHORT,0,-4.5,0.0,-4.5
3366,2025-11-25,05:19:00,SHORT,0,0.75,0.0,0.75
3367,2025-11-25,05:22:00,SHORT,0,-2.0,0.0,-2.0
3368,2025-11-25,05:48:00,SHORT,0,0.0,0.0,0.0
3369,2025-11-25,06:09:00,SHORT,0,-5.0,0.0,-5.0
3370,2025-11-25,06:17:00,SHORT,0,-1.75,0.0,-1.75
3371,2025-11-25,06:42:00,SHORT,0,-7.5,0.0,-7.5
3372,2025-11-25,07:01:00,SHORT,0,-5.25,0.0,-5.25
3373,2025-11-25,07:20:00,SHORT,0,-4.5,0.0,-4.5
3374,2025-11-25,07:57:00,SHORT,0,20.5,0.0,20.5
3375,2025-11-25,08:05:00,SHORT,0,-2.0,0.0,-2.0
3376,2025-11-25,08:07:00,SHORT,0,-1.25,0.0,-1.25
3377,2025-11-25,08:09:00,SHORT,0,-7.25,0.0,-7.25
3378,2025-11-25,08:29:00,SHORT,0,-2.0,0.0,-2.0
3379,2025-11-25,08:34:00,SHORT,0,-8.75,0.0,-8.75
3380,2025-11-25,08:39:00,SHORT,0,-3.5,0.0,-3.5
3381,2025-11-25,08:44:00,SHORT,0,-1.0,0.0,-1.0
3382,2025-11-25,09:12:00,SHORT,0,-11.5,0.0,-11.5
3383,2025-11-25,09:17:00,SHORT,0,-5.0,0.0,-5.0
3384,2025-11-25,09:59:00,SHORT,0,5.5,0.0,5.5
3385,2025-11-25,10:01:00,SHORT,0,-3.75,0.0,-3.75
3386,2025-11-25,10:20:00,SHORT,0,-6.5,0.0,-6.5
3387,2025-11-25,10:27:00,SHORT,0,-2.75,0.0,-2.75
3388,2025-11-25,10:37:00,SHORT,0,-6.0,0.0,-6.0
3389,2025-11-25,11:04:00,SHORT,0,15.25,0.0,15.25
3390,2025-11-25,11:12:00,SHORT,0,-1.0,0.0,-1.0
3391,2025-11-25,11:18:00,SHORT,0,-12.0,0.0,-12.0
3392,2025-11-25,11:46:00,SHORT,0,-0.75,0.0,-0.75
3393,2025-11-25,12:21:00,SHORT,0,48.75,0.0,48.75
3394,2025-11-25,12:23:00,SHORT,0,-6.25,0.0,-6.25
3395,2025-11-25,12:27:00,SHORT,0,-2.75,0.0,-2.75
3396,2025-11-25,12:32:00,SHORT,0,-5.0,0.0,-5.0
3397,2025-11-25,12:50:00,SHORT,0,-17.25,0.0,-17.25
3398,2025-11-25,12:55:00,SHORT,0,-3.75,0.0,-3.75
3399,2025-11-25,12:58:00,SHORT,0,-9.75,0.0,-9.75
3400,2025-11-25,13:01:00,SHORT,0,-1.75,0.0,-1.75
3401,2025-11-25,13:03:00,SHORT,0,-3.0,0.0,-3.0
3402,2025-11-25,13:10:00,SHORT,0,-14.25,0.0,-14.25
3403,2025-11-25,13:16:00,SHORT,0,-4.5,0.0,-4.5
3404,2025-11-25,13:34:00,SHORT,0,5.75,0.0,5.75
3405,2025-11-25,13:54:00,SHORT,0,-20.75,0.0,-20.75
3406,2025-11-25,14:27:00,SHORT,0,-9.75,0.0,-9.75
3407,2025-11-25,14:39:00,SHORT,0,-11.0,0.0,-11.0
3408,2025-11-25,15:04:00,SHORT,0,-59.5,0.0,-59.5
3409,2025-11-25,15:13:00,SHORT,0,-4.0,0.0,-4.0
3410,2025-11-25,15:15:00,SHORT,0,-2.5,0.0,-2.5
3411,2025-11-25,15:24:00,SHORT,0,-45.25,0.0,-45.25
3412,2025-11-25,15:51:00,SHORT,0,51.0,0.0,51.0
3413,2025-11-25,16:02:00,SHORT,0,-5.0,0.0,-5.0
3414,2025-11-25,16:11:00,SHORT,0,-32.0,0.0,-32.0
3415,2025-11-25,16:16:00,SHORT,0,-21.25,0.0,-21.25
3416,2025-11-25,16:47:00,SHORT,0,47.0,0.0,47.0
3417,2025-11-25,17:48:00,SHORT,0,143.5,0.0,143.5
3418,2025-11-25,18:13:00,SHORT,0,-8.25,0.0,-8.25
3419,2025-11-25,18:16:00,SHORT,0,-5.5,0.0,-5.5
3420,2025-11-25,18:22:00,SHORT,0,-6.25,0.0,-6.25
3421,2025-11-25,18:39:00,SHORT,0,3.25,0.0,3.25
3422,2025-11-25,19:01:00,SHORT,0,4.5,0.0,4.5
3423,2025-11-25,19:48:00,SHORT,0,-7.25,0.0,-7.25
3424,2025-11-25,20:18:00,SHORT,0,56.5,0.0,56.5
3425,2025-11-25,21:01:00,SHORT,0,43.75,0.0,43.75
3426,2025-11-25,21:36:00,SHORT,0,-2.75,0.0,-2.75
3427,2025-11-25,21:50:00,SHORT,0,-3.0,0.0,-3.0
3428,2025-11-25,22:00:00,SHORT,0,-1.5,0.0,-1.5
3429,2025-11-25,23:18:00,SHORT,0,9.75,0.0,9.75
3430,2025-11-25,23:35:00,SHORT,0,-6.25,0.0,-6.25
3431,2025-11-25,23:38:00,SHORT,0,-2.5,0.0,-2.5
3432,2025-11-25,23:42:00,SHORT,0,-1.75,0.0,-1.75
3433,2025-11-25,23:46:00,SHORT,0,-1.75,0.0,-1.75
3434,2025-11-26,00:07:00,SHORT,0,-8.25,0.0,-8.25
3435,2025-11-26,00:37:00,SHORT,0,27.0,0.0,27.0
3436,2025-11-26,00:49:00,SHORT,0,-2.5,0.0,-2.5
3437,2025-11-26,01:06:00,SHORT,0,1.0,0.0,1.0
3438,2025-11-26,01:53:00,SHORT,0,40.0,0.0,40.0
3439,2025-11-26,02:06:00,SHORT,0,1.25,0.0,1.25
3440,2025-11-26,02:10:00,SHORT,0,-1.75,0.0,-1.75
3441,2025-11-26,02:15:00,SHORT,0,-2.5,0.0,-2.5
3442,2025-11-26,02:23:00,SHORT,0,-1.75,0.0,-1.75
3443,2025-11-26,02:27:00,SHORT,0,-1.75,0.0,-1.75
3444,2025-11-26,02:50:00,SHORT,0,1.75,0.0,1.75
3445,2025-11-26,03:10:00,SHORT,0,4.0,0.0,4.0
3446,2025-11-26,03:23:00,SHORT,0,0.0,0.0,0.0
3447,2025-11-26,03:26:00,SHORT,0,-3.25,0.0,-3.25
3448,2025-11-26,03:31:00,SHORT,0,-1.25,0.0,-1.25
3449,2025-11-26,03:33:00,SHORT,0,-2.5,0.0,-2.5
3450,2025-11-26,03:46:00,SHORT,0,-0.25,0.0,-0.25
3451,2025-11-26,03:55:00,SHORT,0,-0.5,0.0,-0.5
3452,2025-11-26,04:00:00,SHORT,0,-2.25,0.0,-2.25
3453,2025-11-26,04:12:00,SHORT,0,-1.75,0.0,-1.75
3454,2025-11-26,04:16:00,SHORT,0,-0.5,0.0,-0.5
3455,2025-11-26,04:18:00,SHORT,0,-4.25,0.0,-4.25
3456,2025-11-26,04:48:00,SHORT,0,-0.75,0.0,-0.75
3457,2025-11-26,04:51:00,SHORT,0,-0.75,0.0,-0.75
3458,2025-11-26,05:06:00,SHORT,0,-0.5,0.0,-0.5
3459,2025-11-26,05:30:00,SHORT,0,17.5,0.0,17.5
3460,2025-11-26,05:47:00,SHORT,0,5.5,0.0,5.5
3461,2025-11-26,06:03:00,SHORT,0,-4.5,0.0,-4.5
3462,2025-11-26,06:16:00,SHORT,0,-2.0,0.0,-2.0
3463,2025-11-26,07:00:00,SHORT,0,17.5,0.0,17.5
3464,2025-11-26,07:04:00,SHORT,0,-2.25,0.0,-2.25
3465,2025-11-26,07:16:00,SHORT,0,-1.0,0.0,-1.0
3466,2025-11-26,07:45:00,SHORT,0,10.0,0.0,10.0
3467,2025-11-26,08:27:00,SHORT,0,-0.5,0.0,-0.5
3468,2025-11-26,08:49:00,SHORT,0,-1.5,0.0,-1.5
3469,2025-11-26,08:53:00,SHORT,0,-3.25,0.0,-3.25
3470,2025-11-26,08:57:00,SHORT,0,-6.5,0.0,-6.5
3471,2025-11-26,09:21:00,SHORT,0,-10.0,0.0,-10.0
3472,2025-11-26,09:35:00,SHORT,0,-2.75,0.0,-2.75
3473,2025-11-26,09:50:00,SHORT,0,3.25,0.0,3.25
3474,2025-11-26,10:30:00,SHORT,0,21.0,0.0,21.0
3475,2025-11-26,10:40:00,SHORT,0,0.5,0.0,0.5
3476,2025-11-26,11:02:00,SHORT,0,11.5,0.0,11.5
3477,2025-11-26,11:09:00,SHORT,0,-2.25,0.0,-2.25
3478,2025-11-26,11:13:00,SHORT,0,-1.5,0.0,-1.5
3479,2025-11-26,11:15:00,SHORT,0,-4.0,0.0,-4.0
3480,2025-11-26,11:18:00,SHORT,0,-3.25,0.0,-3.25
3481,2025-11-26,11:21:00,SHORT,0,-2.0,0.0,-2.0
3482,2025-11-26,11:33:00,SHORT,0,4.25,0.0,4.25
3483,2025-11-26,11:50:00,SHORT,0,-14.5,0.0,-14.5
3484,2025-11-26,12:28:00,SHORT,0,-4.0,0.0,-4.0
3485,2025-11-26,12:32:00,SHORT,0,-9.5,0.0,-9.5
3486,2025-11-26,12:36:00,SHORT,0,-7.5,0.0,-7.5
3487,2025-11-26,12:40:00,SHORT,0,-3.5,0.0,-3.5
3488,2025-11-26,13:24:00,SHORT,0,46.25,0.0,46.25
3489,2025-11-26,13:33:00,SHORT,0,-4.0,0.0,-4.0
3490,2025-11-26,13:41:00,SHORT,0,-10.5,0.0,-10.5
3491,2025-11-26,13:44:00,SHORT,0,-23.75,0.0,-23.75
3492,2025-11-26,13:49:00,SHORT,0,-10.0,0.0,-10.0
3493,2025-11-26,13:53:00,SHORT,0,-4.0,0.0,-4.0
3494,2025-11-26,14:03:00,SHORT,0,-6.75,0.0,-6.75
3495,2025-11-26,14:15:00,SHORT,0,-4.0,0.0,-4.0
3496,2025-11-26,14:39:00,SHORT,0,10.5,0.0,10.5
3497,2025-11-26,14:44:00,SHORT,0,-10.0,0.0,-10.0
3498,2025-11-26,14:54:00,SHORT,0,4.25,0.0,4.25
3499,2025-11-26,14:56:00,SHORT,0,-10.75,0.0,-10.75
3500,2025-11-26,15:12:00,SHORT,0,-16.75,0.0,-16.75
3501,2025-11-26,15:15:00,SHORT,0,-7.75,0.0,-7.75
3502,2025-11-26,15:22:00,SHORT,0,-2.25,0.0,-2.25
3503,2025-11-26,15:48:00,SHORT,0,10.75,0.0,10.75
3504,2025-11-26,16:50:00,SHORT,0,116.0,0.0,116.0
3505,2025-11-26,16:55:00,SHORT,0,-2.5,0.0,-2.5
3506,2025-11-26,17:00:00,SHORT,0,-6.0,0.0,-6.0
3507,2025-11-26,17:04:00,SHORT,0,-3.0,0.0,-3.0
3508,2025-11-26,17:24:00,SHORT,0,-9.25,0.0,-9.25
3509,2025-11-26,17:40:00,SHORT,0,4.0,0.0,4.0
3510,2025-11-26,17:51:00,SHORT,0,3.25,0.0,3.25
3511,2025-11-26,18:07:00,SHORT,0,-3.25,0.0,-3.25
3512,2025-11-26,18:11:00,SHORT,0,-39.75,0.0,-39.75
3513,2025-11-26,18:33:00,SHORT,0,-1.25,0.0,-1.25
3514,2025-11-26,18:54:00,SHORT,0,-9.5,0.0,-9.5
3515,2025-11-26,18:56:00,SHORT,0,-0.75,0.0,-0.75
3516,2025-11-26,19:06:00,SHORT,0,-7.0,0.0,-7.0
3517,2025-11-26,19:10:00,SHORT,0,-11.25,0.0,-11.25
3518,2025-11-26,19:36:00,SHORT,0,17.0,0.0,17.0
3519,2025-11-26,20:09:00,SHORT,0,-1.0,0.0,-1.0
3520,2025-11-26,20:30:00,SHORT,0,20.0,0.0,20.0
3521,2025-11-26,20:49:00,SHORT,0,-13.5,0.0,-13.5
3522,2025-11-26,21:18:00,SHORT,0,-10.75,0.0,-10.75
3523,2025-11-26,21:36:00,SHORT,0,-3.0,0.0,-3.0
3524,2025-11-26,21:49:00,SHORT,0,-1.25,0.0,-1.25
3525,2025-11-26,23:15:00,SHORT,0,9.75,0.0,9.75
3526,2025-11-26,23:23:00,SHORT,0,-6.75,0.0,-6.75
3527,2025-11-26,23:47:00,SHORT,0,0.0,0.0,0.0
3528,2025-11-26,23:57:00,SHORT,0,1.25,0.0,1.25
3529,2025-11-27,00:00:00,SHORT,0,-3.25,0.0,-3.25
3530,2025-11-27,00:07:00,SHORT,0,-0.25,0.0,-0.25
3531,2025-11-27,00:19:00,SHORT,0,-0.5,0.0,-0.5
3532,2025-11-27,00:37:00,SHORT,0,-2.25,0.0,-2.25
3533,2025-11-27,01:10:00,SHORT,0,0.75,0.0,0.75
3534,2025-11-27,01:32:00,SHORT,0,-5.5,0.0,-5.5
3535,2025-11-27,02:12:00,SHORT,0,10.75,0.0,10.75
3536,2025-11-27,02:19:00,SHORT,0,-3.0,0.0,-3.0
3537,2025-11-27,02:34:00,SHORT,0,0.0,0.0,0.0
3538,2025-11-27,02:48:00,SHORT,0,-6.75,0.0,-6.75
3539,2025-11-27,03:30:00,SHORT,0,-2.25,0.0,-2.25
3540,2025-11-27,03:43:00,SHORT,0,-3.0,0.0,-3.0
3541,2025-11-27,03:47:00,SHORT,0,-3.75,0.0,-3.75
3542,2025-11-27,03:49:00,SHORT,0,-0.25,0.0,-0.25
3543,2025-11-27,03:57:00,SHORT,0,-0.25,0.0,-0.25
3544,2025-11-27,03:59:00,SHORT,0,0.0,0.0,0.0
3545,2025-11-27,04:08:00,SHORT,0,-1.25,0.0,-1.25
3546,2025-11-27,04:10:00,SHORT,0,-0.75,0.0,-0.75
3547,2025-11-27,04:19:00,SHORT,0,-0.5,0.0,-0.5
3548,2025-11-27,04:45:00,SHORT,0,5.5,0.0,5.5
3549,2025-11-27,04:55:00,SHORT,0,0.5,0.0,0.5
3550,2025-11-27,04:58:00,SHORT,0,0.0,0.0,0.0
3551,2025-11-27,05:30:00,SHORT,0,9.0,0.0,9.0
3552,2025-11-27,05:36:00,SHORT,0,-0.5,0.0,-0.5
3553,2025-11-27,05:46:00,SHORT,0,-1.5,0.0,-1.5
3554,2025-11-27,06:33:00,SHORT,0,-2.0,0.0,-2.0
3555,2025-11-27,06:37:00,SHORT,0,-5.25,0.0,-5.25
3556,2025-11-27,06:59:00,SHORT,0,-4.75,0.0,-4.75
3557,2025-11-27,07:10:00,SHORT,0,-6.0,0.0,-6.0
3558,2025-11-27,07:32:00,SHORT,0,1.75,0.0,1.75
3559,2025-11-27,08:02:00,SHORT,0,-1.25,0.0,-1.25
3560,2025-11-27,08:33:00,SHORT,0,2.5,0.0,2.5
3561,2025-11-27,08:37:00,SHORT,0,-1.0,0.0,-1.0
3562,2025-11-27,08:45:00,SHORT,0,-4.75,0.0,-4.75
3563,2025-11-27,09:19:00,SHORT,0,-2.75,0.0,-2.75
3564,2025-11-27,09:26:00,SHORT,0,0.25,0.0,0.25
3565,2025-11-27,09:47:00,SHORT,0,12.5,0.0,12.5
3566,2025-11-27,09:49:00,SHORT,0,-2.0,0.0,-2.0
3567,2025-11-27,10:13:00,SHORT,0,-1.5,0.0,-1.5
3568,2025-11-27,10:16:00,SHORT,0,-3.75,0.0,-3.75
3569,2025-11-27,10:21:00,SHORT,0,-2.25,0.0,-2.25
3570,2025-11-27,10:31:00,SHORT,0,-1.5,0.0,-1.5
3571,2025-11-27,10:34:00,SHORT,0,-3.75,0.0,-3.75
3572,2025-11-27,11:07:00,SHORT,0,8.25,0.0,8.25
3573,2025-11-27,11:18:00,SHORT,0,-3.25,0.0,-3.25
3574,2025-11-27,11:30:00,SHORT,0,-1.5,0.0,-1.5
3575,2025-11-27,11:32:00,SHORT,0,-2.25,0.0,-2.25
3576,2025-11-27,11:49:00,SHORT,0,2.0,0.0,2.0
3577,2025-11-27,12:17:00,SHORT,0,-2.5,0.0,-2.5
3578,2025-11-27,12:37:00,SHORT,0,-1.5,0.0,-1.5
3579,2025-11-27,12:41:00,SHORT,0,-1.75,0.0,-1.75
3580,2025-11-27,13:00:00,SHORT,0,-4.75,0.0,-4.75
3581,2025-11-27,13:09:00,SHORT,0,-0.25,0.0,-0.25
3582,2025-11-27,13:13:00,SHORT,0,-2.75,0.0,-2.75
3583,2025-11-27,13:27:00,SHORT,0,-1.5,0.0,-1.5
3584,2025-11-27,13:50:00,SHORT,0,9.75,0.0,9.75
3585,2025-11-27,13:57:00,SHORT,0,-1.25,0.0,-1.25
3586,2025-11-27,14:30:00,SHORT,0,-1.0,0.0,-1.0
3587,2025-11-27,14:38:00,SHORT,0,-11.0,0.0,-11.0
3588,2025-11-27,14:59:00,SHORT,0,-2.75,0.0,-2.75
3589,2025-11-27,15:03:00,SHORT,0,-1.75,0.0,-1.75
3590,2025-11-27,15:30:00,SHORT,0,6.0,0.0,6.0
3591,2025-11-27,16:03:00,SHORT,0,-0.25,0.0,-0.25
3592,2025-11-27,16:17:00,SHORT,0,-2.0,0.0,-2.0
3593,2025-11-27,16:35:00,SHORT,0,-1.0,0.0,-1.0
3594,2025-11-27,16:40:00,SHORT,0,-0.5,0.0,-0.5
3595,2025-11-27,16:46:00,SHORT,0,-2.25,0.0,-2.25
3596,2025-11-27,17:01:00,SHORT,0,-1.0,0.0,-1.0
3597,2025-11-27,17:04:00,SHORT,0,-1.25,0.0,-1.25
3598,2025-11-27,17:12:00,SHORT,0,-2.75,0.0,-2.75
3599,2025-11-27,17:14:00,SHORT,0,-0.5,0.0,-0.5
3600,2025-11-27,17:16:00,SHORT,0,-0.5,0.0,-0.5
3601,2025-11-27,17:22:00,SHORT,0,-2.5,0.0,-2.5
3602,2025-11-27,17:26:00,SHORT,0,-0.5,0.0,-0.5
3603,2025-11-27,17:41:00,SHORT,0,0.25,0.0,0.25
3604,2025-11-27,17:51:00,SHORT,0,-0.25,0.0,-0.25
3605,2025-11-27,17:53:00,SHORT,0,-1.5,0.0,-1.5
3606,2025-11-27,17:59:00,SHORT,0,-1.25,0.0,-1.25
3607,2025-11-27,23:17:00,SHORT,0,-0.75,0.0,-0.75
3608,2025-11-27,23:24:00,SHORT,0,-0.25,0.0,-0.25
3609,2025-11-27,23:35:00,SHORT,0,-2.5,0.0,-2.5
3610,2025-11-27,23:44:00,SHORT,0,2.75,0.0,2.75
3611,2025-11-28,00:24:00,SHORT,0,22.5,0.0,22.5
3612,2025-11-28,00:59:00,SHORT,0,-4.0,0.0,-4.0
3613,2025-11-28,01:02:00,SHORT,0,-3.5,0.0,-3.5
3614,2025-11-28,01:31:00,SHORT,0,16.25,0.0,16.25
3615,2025-11-28,02:01:00,SHORT,0,1.0,0.0,1.0
3616,2025-11-28,02:05:00,SHORT,0,-1.0,0.0,-1.0
3617,2025-11-28,02:14:00,SHORT,0,0.0,0.0,0.0
3618,2025-11-28,02:20:00,SHORT,0,-1.0,0.0,-1.0
3619,2025-11-28,02:22:00,SHORT,0,0.75,0.0,0.75
3620,2025-11-28,02:29:00,SHORT,0,-1.0,0.0,-1.0
3621,2025-11-28,02:36:00,SHORT,0,-3.75,0.0,-3.75
3622,2025-11-28,02:39:00,SHORT,0,-1.5,0.0,-1.5
3623,2025-11-28,02:44:00,SHORT,0,-0.5,0.0,-0.5
3624,2025-11-28,13:52:00,SHORT,0,19.0,0.0,19.0
3625,2025-11-28,13:55:00,SHORT,0,-3.25,0.0,-3.25
3626,2025-11-28,14:12:00,SHORT,0,-7.0,0.0,-7.0
3627,2025-11-28,14:14:00,SHORT,0,-4.5,0.0,-4.5
3628,2025-11-28,14:33:00,SHORT,0,-2.25,0.0,-2.25
3629,2025-11-28,14:42:00,SHORT,0,-26.0,0.0,-26.0
3630,2025-11-28,14:46:00,SHORT,0,-20.25,0.0,-20.25
3631,2025-11-28,14:54:00,SHORT,0,-11.25,0.0,-11.25
3632,2025-11-28,15:01:00,SHORT,0,-11.75,0.0,-11.75
3633,2025-11-28,15:05:00,SHORT,0,-4.5,0.0,-4.5
3634,2025-11-28,15:27:00,SHORT,0,2.25,0.0,2.25
3635,2025-11-28,15:40:00,SHORT,0,-1.75,0.0,-1.75
3636,2025-11-28,16:04:00,SHORT,0,18.25,0.0,18.25
3637,2025-11-28,16:22:00,SHORT,0,1.75,0.0,1.75
3638,2025-11-28,16:43:00,SHORT,0,-10.0,0.0,-10.0
3639,2025-11-28,17:02:00,SHORT,0,7.5,0.0,7.5
3640,2025-11-28,17:04:00,SHORT,0,-3.25,0.0,-3.25
3641,2025-11-28,17:20:00,SHORT,0,3.75,0.0,3.75
3642,2025-11-28,17:30:00,SHORT,0,-5.75,0.0,-5.75
3643,2025-11-28,17:38:00,SHORT,0,-8.25,0.0,-8.25
3644,2025-11-28,18:14:00,SHORT,0,44.25,0.0,44.25
3645,2025-11-30,23:05:00,SHORT,0,-6.75,0.0,-6.75
3646,2025-11-30,23:30:00,SHORT,0,11.75,0.0,11.75
3647,2025-11-30,23:55:00,SHORT,0,-3.0,0.0,-3.0
3648,2025-12-01,00:04:00,SHORT,0,-18.0,0.0,-18.0
3649,2025-12-01,01:31:00,SHORT,0,-7.0,0.0,-7.0
3650,2025-12-01,01:36:00,SHORT,0,-10.75,0.0,-10.75
3651,2025-12-01,01:57:00,SHORT,0,7.0,0.0,7.0
3652,2025-12-01,02:39:00,SHORT,0,-12.75,0.0,-12.75
